scenario_id,node,time,pressure_roll_mean,pressure_roll_std,pressure_roll_min,pressure_roll_max,pressure_lag_1,pressure_lag_3,pressure_diff_1,pressure_diff_3,pressure_delta_from_roll,pressure_delta_from_lag_1,pressure_delta_from_lag_3,future_leak_4h_horizon
0,205,410400,38.118732,0.0,38.118732,38.118732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,601,414000,65.70949,0.0,65.70949,65.70949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,1,417600,5.7380382999999995,0.23100287586820178,5.5746946,5.901382,5.901382,0.0,-0.32668739999999996,0.0,-0.16334369999999954,-0.32668739999999996,0.0,0
0,195,421200,41.1151785,0.7641582776130196,40.574837,41.65552,41.65552,0.0,-1.0806830000000005,0.0,-0.5403414999999967,-1.0806830000000005,0.0,0
0,Lake,424800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,219,428400,41.7562315,0.7987400418537305,41.191437,42.321026,42.321026,0.0,-1.1295890000000028,0.0,-0.5647944999999979,-1.1295890000000028,0.0,0
0,185,432000,40.622126,0.9251445713789813,39.96795,41.276302,41.276302,0.0,-1.3083519999999993,0.0,-0.6541759999999996,-1.3083519999999993,0.0,0
0,273,435600,41.958071000000004,0.5861957642443373,41.543568,42.372574,42.372574,0.0,-0.8290059999999997,0.0,-0.4145030000000034,-0.8290059999999997,0.0,0
0,103,439200,41.056839,0.2064270968453456,40.910873,41.202805,41.202805,0.0,-0.29193199999999564,0.0,-0.14596599999999427,-0.29193199999999564,0.0,0
0,237,442800,38.425632,0.0,38.425632,38.425632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,River,446400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,105,450000,40.10523675,3.32720610512097,36.694683,42.96905,37.806824,42.95039,5.162226000000004,0.018660000000004118,2.8638132499999998,5.162226000000004,0.018660000000004118,0
0,107,453600,45.01704,0.0,45.01704,45.01704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,123,457200,46.7434585,0.5247917511080945,45.843716,47.256798,45.843716,46.988327,1.3446339999999992,0.20002300000000162,0.4448914999999971,1.3446339999999992,0.20002300000000162,0
0,229,460800,40.80526833333334,0.11140233946076905,40.706127,40.925823,40.783855,0.0,-0.07772800000000046,0.0,-0.09914133333333552,-0.07772800000000046,0.0,0
0,60,464400,65.8140025,1.0606601711116301e-05,65.813995,65.81401,65.81401,0.0,-1.499999999055035e-05,0.0,-7.499999995275175e-06,-1.499999999055035e-05,0.0,0
0,189,468000,45.306419,1.5054634352128924,43.568172,46.192665,46.192665,0.0,-0.03424499999999853,0.0,0.8520010000000013,-0.03424499999999853,0.0,0
0,239,471600,39.91175666666666,0.3314802589134572,39.52912,40.111504,39.52912,0.0,0.5655259999999984,0.0,0.18288933333333546,0.5655259999999984,0.0,0
0,275,475200,41.4237072,0.6002386490698536,40.68861,41.996136,41.595806,40.897724,0.3444539999999989,1.0425360000000055,0.5165527999999995,0.3444539999999989,1.0425360000000055,0
0,River,478800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,231,482400,42.1767765,0.7028549481112683,41.679783,42.67377,41.679783,0.0,0.9939869999999971,0.0,0.496993499999995,0.9939869999999971,0.0,0
0,179,486000,43.302670000000006,0.8506918841742859,42.70114,43.9042,42.70114,0.0,1.2030600000000007,0.0,0.6015299999999968,1.2030600000000007,0.0,0
0,171,489600,47.669264,0.34092729190840293,47.428192,47.910336,47.910336,0.0,-0.48214399999999813,0.0,-0.2410719999999955,-0.48214399999999813,0.0,0
0,151,493200,38.81408975,1.0301268724645443,37.78558,39.871105,39.871105,37.78558,-1.7811850000000007,0.3043399999999963,-0.7241697500000015,-1.7811850000000007,0.3043399999999963,0
0,61,496800,65.7527,0.04678218464329947,65.71962,65.78578,65.78578,0.0,-0.06615999999999644,0.0,-0.03307999999999822,-0.06615999999999644,0.0,0
0,239,500400,39.94606925,0.2792170986877111,39.52912,40.111504,40.094646,40.111504,-0.04563899999999421,-0.06249699999999336,0.10293775000000238,-0.04563899999999421,-0.06249699999999336,0
0,149,504000,42.900542,0.03770576199999392,42.87388,42.927204,42.87388,0.0,0.05332400000000348,0.0,0.02666200000000174,0.05332400000000348,0.0,0
0,207,507600,40.623613,0.3350413350618124,40.386703,40.860523,40.386703,0.0,0.47382000000000346,0.0,0.23691000000000173,0.47382000000000346,0.0,0
0,237,511200,38.6944445,0.380158283235414,38.425632,38.963257,38.425632,0.0,0.5376249999999985,0.0,0.2688124999999957,0.5376249999999985,0.0,0
0,147,514800,42.708404,1.8636280050782688,41.39062,44.026188,44.026188,0.0,-2.6355679999999992,0.0,-1.3177840000000032,-2.6355679999999992,0.0,0
0,251,518400,33.89806733333333,0.9341239779008638,33.311108,34.975254,34.975254,0.0,-1.6641460000000023,0.0,-0.5869593333333327,-1.6641460000000023,0.0,0
0,60,522000,65.13616166666667,1.1740547628021183,63.78048,65.81401,65.813995,0.0,-2.0335150000000084,0.0,-1.3556816666666691,-2.0335150000000084,0.0,0
0,184,525600,41.156534,0.6581735777148731,40.691135,41.621933,40.691135,0.0,0.9307979999999958,0.0,0.4653989999999979,0.9307979999999958,0.0,0
0,271,529200,45.012769666666664,0.4666998474290863,44.489254,45.38524,44.489254,0.0,0.8959860000000006,0.0,0.37247033333333945,0.8959860000000006,0.0,0
0,179,532800,43.591973333333335,0.7828969261233114,42.70114,44.17058,43.9042,0.0,0.26637999999999806,0.0,0.5786066666666656,0.26637999999999806,0.0,0
0,271,536400,44.96269375,0.3940002810239051,44.489254,45.38524,45.38524,45.163815,-0.5727740000000026,-0.351348999999999,-0.1502277499999991,-0.5727740000000026,-0.351348999999999,0
0,201,540000,44.921587,0.06435661658291333,44.87608,44.967094,44.967094,0.0,-0.09101400000000126,0.0,-0.04550700000000063,-0.09101400000000126,0.0,0
0,199,543600,45.158016333333336,0.9295660611168697,44.086185,45.743694,44.086185,0.0,1.6575089999999975,0.0,0.5856776666666619,1.6575089999999975,0.0,0
0,167,547200,48.449177500000005,0.6998836854167279,47.954285,48.94407,47.954285,0.0,0.9897850000000048,0.0,0.49489249999999885,0.9897850000000048,0.0,0
0,50,550800,8.4256945,0.11628724570003385,8.343467,8.507922,8.507922,0.0,-0.16445500000000024,0.0,-0.08222750000000012,-0.16445500000000024,0.0,0
0,60,554400,65.30452625,1.0160329337130691,63.78048,65.81401,63.78048,65.81401,2.029139999999998,-0.004390000000000782,0.5050937500000003,2.029139999999998,-0.004390000000000782,0
0,171,558000,47.85902033333334,0.40760042603551183,47.428192,48.238533,47.428192,0.0,0.810340999999994,0.0,0.3795126666666562,0.810340999999994,0.0,0
0,204,561600,40.722523,0.0,40.722523,40.722523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,273,565200,42.23368966666667,0.6322259764153434,41.543568,42.784927,41.543568,0.0,1.2413590000000028,0.0,0.5512373333333329,1.2413590000000028,0.0,0
0,127,568800,32.57094,0.0,32.57094,32.57094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,255,572400,35.504827500000005,0.6218615231805986,35.065105,35.94455,35.065105,0.0,0.8794449999999969,0.0,0.4397224999999949,0.8794449999999969,0.0,0
0,179,576000,43.636742500000004,0.6454730909121341,42.70114,44.17058,44.17058,42.70114,-0.3995299999999986,1.0699100000000001,0.13430749999999847,-0.3995299999999986,1.0699100000000001,0
0,253,579600,33.105484,0.0,33.105484,33.105484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,204,583200,40.1370565,0.8279746646151113,39.55159,40.722523,40.722523,0.0,-1.170933000000005,0.0,-0.5854665000000026,-1.170933000000005,0.0,0
0,601,586800,65.70949,0.0,65.70949,65.70949,65.70949,0.0,0.0,0.0,0.0,0.0,0.0,0
0,181,590400,43.058884,0.0,43.058884,43.058884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,117,594000,44.567839,2.290197400699992,41.923347,45.89091,45.89091,0.0,-3.9675629999999984,0.0,-2.6444919999999996,-3.9675629999999984,0.0,0
0,35,597600,42.150884500000004,0.9326066692408416,41.491432,42.810337,42.810337,0.0,-1.3189049999999938,0.0,-0.6594525000000004,-1.3189049999999938,0.0,0
0,3,601200,9.9758025,0.8431788746241806,9.379585,10.57202,10.57202,0.0,-1.1924349999999997,0.0,-0.5962174999999998,-1.1924349999999997,0.0,0
0,207,604800,40.560279666666666,0.26107409184623026,40.386703,40.860523,40.860523,0.0,-0.42690999999999946,0.0,-0.12666666666666515,-0.42690999999999946,0.0,0
1,105,0,36.066795,0.0,36.066795,36.066795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,197,3600,39.98203,0.0,39.98203,39.98203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,35,7200,42.429108,0.0,42.429108,42.429108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,184,10800,41.45459,0.0,41.45459,41.45459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,61,14400,93.34698,0.0,93.34698,93.34698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,263,18000,50.08936,0.0,50.08936,50.08936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,20,21600,10.400481,0.0,10.400481,10.400481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,117,25200,45.72218,0.0,45.72218,45.72218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,139,28800,40.34189,0.0,40.34189,40.34189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,197,32400,40.7750575,1.121510245834831,39.98203,41.568085,39.98203,0.0,1.5860550000000018,0.0,0.7930275000000009,1.5860550000000018,0.0,0
1,153,36000,29.28241,0.0,29.28241,29.28241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,229,39600,40.809135,0.0,40.809135,40.809135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,261,43200,49.7807,0.0,49.7807,49.7807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,169,46800,48.67185,0.0,48.67185,48.67185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,263,50400,50.0621035,0.038546511962822286,50.034847,50.08936,50.08936,0.0,-0.054513000000000034,0.0,-0.027256500000000017,-0.054513000000000034,0.0,0
1,271,54000,44.42847,0.0,44.42847,44.42847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,185,57600,41.092144,0.0,41.092144,41.092144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,105,61200,36.908426,1.1902459747136298,36.066795,37.750057,36.066795,0.0,1.6832619999999991,0.0,0.8416309999999996,1.6832619999999991,0.0,0
1,60,64800,65.71638,0.0,65.71638,65.71638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,171,68400,46.97413,0.0,46.97413,46.97413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,255,72000,35.56866,0.0,35.56866,35.56866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,181,75600,42.68488,0.0,42.68488,42.68488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,145,79200,47.041637,0.0,47.041637,47.041637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,237,82800,38.27906,0.0,38.27906,38.27906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,Lake,86400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,40,90000,4.9244275,0.0,4.9244275,4.9244275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,205,93600,38.52566,0.0,38.52566,38.52566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,195,97200,42.59483,0.0,42.59483,42.59483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,215,100800,41.34852,0.0,41.34852,41.34852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,115,104400,45.543545,0.0,45.543545,45.543545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,205,108000,38.6421865,0.16479335667586717,38.52566,38.758713,38.52566,0.0,0.23305299999999818,0.0,0.11652649999999909,0.23305299999999818,0.0,0
1,204,111600,40.736115,0.0,40.736115,40.736115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,197,115200,41.119469,0.9923459375404329,39.98203,41.808292,41.568085,0.0,0.24020699999999806,0.0,0.6888229999999993,0.24020699999999806,0.0,0
1,191,118800,40.58487,0.0,40.58487,40.58487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,265,122400,47.542618,0.0,47.542618,47.542618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
